site_id,site_name,timestamp,site_health_score,ap_total,ap_online,ap_offline,client_count,auth_failures_1h,active_alerts,alert_severity,alert_description,ssid_count,uplink_quality
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-14T00:00:00Z,98,24,24,0,13,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-14T00:00:00Z,96,24,24,0,11,0,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-14T00:00:00Z,95,24,24,0,10,1,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-14T00:00:00Z,90,20,20,0,10,3,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-14T00:00:00Z,91,8,8,0,6,2,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-14T00:00:00Z,88,8,8,0,5,1,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-14T01:00:00Z,88,16,16,0,10,0,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-14T01:00:00Z,87,16,16,0,6,3,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-14T01:00:00Z,95,12,12,0,6,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-14T01:00:00Z,91,12,12,0,9,0,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-14T01:00:00Z,99,12,12,0,8,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-14T01:00:00Z,99,12,12,0,9,0,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-14T01:00:00Z,99,24,24,0,12,1,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-14T01:00:00Z,98,24,24,0,12,2,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-14T01:00:00Z,95,24,24,0,13,0,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-14T01:00:00Z,90,20,20,0,10,1,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-14T01:00:00Z,92,8,8,0,5,3,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-14T01:00:00Z,85,8,8,0,5,0,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-14T02:00:00Z,88,16,16,0,8,1,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-14T02:00:00Z,88,16,16,0,5,0,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-14T02:00:00Z,96,12,12,0,7,2,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-14T02:00:00Z,89,12,12,0,4,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-14T02:00:00Z,99,12,12,0,4,1,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-14T02:00:00Z,98,12,12,0,3,1,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-14T02:00:00Z,99,24,24,0,12,0,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-14T02:00:00Z,95,24,24,0,9,3,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-14T02:00:00Z,99,24,24,0,13,1,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-14T02:00:00Z,94,20,20,0,12,3,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-14T02:00:00Z,95,8,8,0,1,3,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-14T02:00:00Z,86,8,7,1,5,1,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-14T03:00:00Z,90,16,16,0,7,2,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-14T03:00:00Z,86,16,16,0,5,2,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-14T03:00:00Z,93,12,12,0,8,3,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-14T03:00:00Z,90,12,12,0,7,1,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-14T03:00:00Z,99,12,12,0,9,0,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-14T03:00:00Z,99,12,11,1,4,2,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-14T03:00:00Z,99,24,24,0,15,2,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-14T03:00:00Z,94,24,24,0,13,3,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-14T03:00:00Z,95,24,24,0,11,1,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-14T03:00:00Z,93,20,20,0,11,0,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-14T03:00:00Z,95,8,8,0,2,3,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-14T03:00:00Z,87,8,8,0,6,2,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-14T04:00:00Z,88,16,16,0,11,2,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-14T04:00:00Z,89,16,16,0,10,3,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-14T04:00:00Z,96,12,12,0,5,3,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-14T04:00:00Z,88,12,12,0,6,0,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-14T04:00:00Z,99,12,12,0,5,0,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-14T04:00:00Z,99,12,12,0,9,3,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-14T04:00:00Z,99,24,24,0,14,1,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-14T04:00:00Z,94,24,24,0,13,2,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-14T04:00:00Z,97,24,24,0,9,0,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-14T04:00:00Z,93,20,20,0,8,0,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-14T04:00:00Z,91,8,8,0,1,3,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-14T04:00:00Z,87,8,8,0,6,2,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-14T05:00:00Z,92,16,16,0,11,0,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-14T05:00:00Z,87,16,16,0,8,2,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-14T05:00:00Z,92,12,12,0,4,2,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-14T05:00:00Z,90,12,12,0,8,3,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-14T05:00:00Z,99,12,12,0,9,1,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-14T05:00:00Z,99,12,12,0,6,1,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-14T05:00:00Z,96,24,24,0,14,1,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-14T05:00:00Z,95,24,23,1,13,2,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-14T05:00:00Z,98,24,24,0,14,1,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-14T05:00:00Z,92,20,20,0,10,2,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-14T05:00:00Z,91,8,8,0,1,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-14T05:00:00Z,84,8,8,0,2,3,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-14T06:00:00Z,92,16,16,0,5,1,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-14T06:00:00Z,89,16,16,0,6,2,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-14T06:00:00Z,93,12,12,0,5,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-14T06:00:00Z,87,12,12,0,6,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-14T06:00:00Z,99,12,12,0,7,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-14T06:00:00Z,99,12,12,0,9,2,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-14T06:00:00Z,99,24,24,0,14,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-14T06:00:00Z,97,24,24,0,14,2,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-14T06:00:00Z,98,24,23,1,15,0,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-14T06:00:00Z,93,20,20,0,13,3,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-14T06:00:00Z,93,8,8,0,1,2,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-14T06:00:00Z,84,8,8,0,5,0,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-14T07:00:00Z,90,16,16,0,93,2,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-14T07:00:00Z,86,16,16,0,96,3,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-14T07:00:00Z,94,12,12,0,73,2,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-14T07:00:00Z,87,12,12,0,74,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-14T07:00:00Z,99,12,12,0,73,0,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-14T07:00:00Z,99,12,12,0,73,0,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-14T07:00:00Z,96,24,24,0,142,0,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-14T07:00:00Z,96,24,24,0,142,1,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-14T07:00:00Z,95,24,24,0,144,3,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-14T07:00:00Z,90,20,20,0,117,2,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-14T07:00:00Z,95,8,8,0,47,3,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-14T07:00:00Z,84,8,8,0,51,1,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-14T08:00:00Z,91,16,16,0,163,1,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-14T08:00:00Z,90,16,16,0,160,0,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-14T08:00:00Z,96,12,12,0,123,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-14T08:00:00Z,90,12,12,0,122,0,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-14T08:00:00Z,99,12,12,0,122,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-14T08:00:00Z,99,12,12,0,120,1,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-14T08:00:00Z,97,24,24,0,238,2,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-14T08:00:00Z,98,24,24,0,241,1,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-14T08:00:00Z,95,24,24,0,242,3,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-14T08:00:00Z,94,20,20,0,200,2,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-14T08:00:00Z,92,8,8,0,82,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-14T08:00:00Z,88,8,8,0,78,2,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-14T09:00:00Z,40,16,11,5,53,16,1,critical,Major outage — escalation in progress,3,down
SITE-BR-02,Branch — Silom,2026-05-14T09:00:00Z,38,16,11,5,56,11,1,critical,Major outage — escalation in progress,3,down
SITE-BR-03,Branch — Chatuchak,2026-05-14T09:00:00Z,46,12,8,4,43,32,1,critical,Major outage — escalation in progress,3,down
SITE-BR-04,Branch — Ladprao,2026-05-14T09:00:00Z,41,12,8,4,41,24,1,critical,Major outage — escalation in progress,3,down
SITE-DC-01,Data Centre — Wing A,2026-05-14T09:00:00Z,99,12,12,0,120,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-14T09:00:00Z,99,12,12,0,120,2,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-14T09:00:00Z,99,24,24,0,243,1,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-14T09:00:00Z,95,24,24,0,242,2,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-14T09:00:00Z,96,24,24,0,242,2,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-14T09:00:00Z,92,20,20,0,201,3,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-14T09:00:00Z,91,8,8,0,78,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-14T09:00:00Z,85,8,8,0,81,2,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-14T10:00:00Z,40,16,12,4,55,28,1,critical,Major outage — escalation in progress,3,down
SITE-BR-02,Branch — Silom,2026-05-14T10:00:00Z,41,16,13,3,56,18,1,critical,Major outage — escalation in progress,3,down
SITE-BR-03,Branch — Chatuchak,2026-05-14T10:00:00Z,46,12,9,3,42,11,1,critical,Major outage — escalation in progress,3,down
SITE-BR-04,Branch — Ladprao,2026-05-14T10:00:00Z,43,12,9,3,40,37,1,critical,Major outage — escalation in progress,3,down
SITE-DC-01,Data Centre — Wing A,2026-05-14T10:00:00Z,99,12,12,0,119,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-14T10:00:00Z,98,12,12,0,118,3,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-14T10:00:00Z,99,24,24,0,243,2,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-14T10:00:00Z,96,24,24,0,242,2,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-14T10:00:00Z,97,24,24,0,239,3,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-14T10:00:00Z,91,20,20,0,201,3,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-14T10:00:00Z,94,8,8,0,77,3,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-14T10:00:00Z,86,8,8,0,81,3,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-14T11:00:00Z,43,16,11,5,56,13,1,critical,Major outage — escalation in progress,3,down
SITE-BR-02,Branch — Silom,2026-05-14T11:00:00Z,41,16,11,5,53,32,1,critical,Major outage — escalation in progress,3,down
SITE-BR-03,Branch — Chatuchak,2026-05-14T11:00:00Z,44,12,8,4,44,18,1,critical,Major outage — escalation in progress,3,down
SITE-BR-04,Branch — Ladprao,2026-05-14T11:00:00Z,43,12,8,4,43,22,1,critical,Major outage — escalation in progress,3,down
SITE-DC-01,Data Centre — Wing A,2026-05-14T11:00:00Z,99,12,12,0,120,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-14T11:00:00Z,99,12,12,0,122,1,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-14T11:00:00Z,99,24,24,0,237,2,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-14T11:00:00Z,97,24,24,0,242,3,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-14T11:00:00Z,96,24,24,0,241,0,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-14T11:00:00Z,93,20,20,0,197,0,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-14T11:00:00Z,92,8,8,0,80,2,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-14T11:00:00Z,84,8,8,0,79,2,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-14T12:00:00Z,40,16,13,3,57,26,1,critical,Major outage — escalation in progress,3,down
SITE-BR-02,Branch — Silom,2026-05-14T12:00:00Z,42,16,12,4,56,35,1,critical,Major outage — escalation in progress,3,down
SITE-BR-03,Branch — Chatuchak,2026-05-14T12:00:00Z,46,12,8,4,39,26,1,critical,Major outage — escalation in progress,3,down
SITE-BR-04,Branch — Ladprao,2026-05-14T12:00:00Z,39,12,9,3,42,22,1,critical,Major outage — escalation in progress,3,down
SITE-DC-01,Data Centre — Wing A,2026-05-14T12:00:00Z,99,12,12,0,118,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-14T12:00:00Z,99,12,12,0,123,1,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-14T12:00:00Z,97,24,24,0,243,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-14T12:00:00Z,95,24,24,0,241,0,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-14T12:00:00Z,98,24,24,0,242,0,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-14T12:00:00Z,94,20,20,0,198,2,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-14T12:00:00Z,95,8,8,0,77,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-14T12:00:00Z,85,8,8,0,82,1,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-14T13:00:00Z,88,16,16,0,159,1,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-14T13:00:00Z,89,16,16,0,159,2,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-14T13:00:00Z,94,12,12,0,121,2,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-14T13:00:00Z,87,12,12,0,123,1,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-14T13:00:00Z,99,12,12,0,118,1,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-14T13:00:00Z,98,12,12,0,122,2,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-14T13:00:00Z,99,24,24,0,242,1,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-14T13:00:00Z,95,24,24,0,243,0,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-14T13:00:00Z,99,24,24,0,239,2,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-14T13:00:00Z,91,20,20,0,202,3,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-14T13:00:00Z,94,8,8,0,80,1,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-14T13:00:00Z,87,8,8,0,81,1,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-14T14:00:00Z,92,16,16,0,160,1,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-14T14:00:00Z,87,16,16,0,161,1,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-14T14:00:00Z,94,12,12,0,119,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-14T14:00:00Z,87,12,12,0,118,3,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-14T14:00:00Z,99,12,12,0,123,3,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-14T14:00:00Z,99,12,12,0,117,1,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-14T14:00:00Z,99,24,24,0,240,1,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-14T14:00:00Z,94,24,24,0,243,1,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-14T14:00:00Z,99,24,24,0,240,2,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-14T14:00:00Z,92,20,20,0,197,3,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-14T14:00:00Z,93,8,8,0,79,2,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-14T14:00:00Z,88,8,8,0,78,3,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-14T15:00:00Z,88,16,16,0,163,0,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-14T15:00:00Z,88,16,16,0,158,1,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-14T15:00:00Z,93,12,12,0,117,3,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-14T15:00:00Z,87,12,12,0,117,0,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-14T15:00:00Z,99,12,12,0,120,0,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-14T15:00:00Z,99,12,12,0,120,0,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-14T15:00:00Z,96,24,23,1,237,3,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-14T15:00:00Z,96,24,23,1,239,1,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-14T15:00:00Z,97,24,24,0,242,3,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-14T15:00:00Z,91,20,20,0,199,3,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-14T15:00:00Z,95,8,8,0,78,3,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-14T15:00:00Z,86,8,8,0,82,2,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-14T16:00:00Z,91,16,16,0,160,0,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-14T16:00:00Z,89,16,16,0,162,2,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-14T16:00:00Z,93,12,12,0,119,3,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-14T16:00:00Z,87,12,12,0,118,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-14T16:00:00Z,99,12,12,0,119,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-14T16:00:00Z,99,12,12,0,121,1,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-14T16:00:00Z,96,24,24,0,239,2,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-14T16:00:00Z,98,24,24,0,238,2,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-14T16:00:00Z,98,24,24,0,243,0,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-14T16:00:00Z,90,20,20,0,202,1,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-14T16:00:00Z,93,8,8,0,83,0,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-14T16:00:00Z,88,8,7,1,81,2,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-14T17:00:00Z,89,16,16,0,160,3,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-14T17:00:00Z,87,16,16,0,159,2,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-14T17:00:00Z,92,12,12,0,118,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-14T17:00:00Z,89,12,12,0,123,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-14T17:00:00Z,99,12,12,0,118,2,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-14T17:00:00Z,98,12,12,0,123,1,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-14T17:00:00Z,98,24,24,0,237,0,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-14T17:00:00Z,98,24,24,0,243,3,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-14T17:00:00Z,98,24,24,0,243,1,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-14T17:00:00Z,93,20,20,0,202,0,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-14T17:00:00Z,93,8,8,0,79,3,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-14T17:00:00Z,85,8,8,0,77,3,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-14T18:00:00Z,89,16,16,0,162,2,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-14T18:00:00Z,87,16,16,0,161,3,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-14T18:00:00Z,93,12,12,0,121,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-14T18:00:00Z,90,12,12,0,121,2,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-14T18:00:00Z,99,12,12,0,122,1,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-14T18:00:00Z,99,12,12,0,118,0,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-14T18:00:00Z,98,24,24,0,241,0,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-14T18:00:00Z,97,24,24,0,240,2,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-14T18:00:00Z,96,24,24,0,239,3,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-14T18:00:00Z,91,20,20,0,197,1,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-14T18:00:00Z,93,8,8,0,78,1,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-14T18:00:00Z,86,8,8,0,82,0,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-14T19:00:00Z,89,16,16,0,95,2,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-14T19:00:00Z,86,16,16,0,98,1,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-14T19:00:00Z,95,12,12,0,72,1,0,none,,3,good
SITE-BR-04,Branch — Ladprao,2026-05-14T19:00:00Z,87,12,12,0,75,1,0,none,,3,good
SITE-DC-01,Data Centre — Wing A,2026-05-14T19:00:00Z,99,12,12,0,70,1,0,none,,2,good
SITE-DC-02,Data Centre — Wing B,2026-05-14T19:00:00Z,99,12,12,0,72,0,0,none,,2,good
SITE-HQ-01,Bangkok HQ — Floor 1,2026-05-14T19:00:00Z,97,24,24,0,143,2,0,none,,4,good
SITE-HQ-02,Bangkok HQ — Floor 2,2026-05-14T19:00:00Z,96,24,24,0,142,3,0,none,,4,good
SITE-HQ-03,Bangkok HQ — Floor 3,2026-05-14T19:00:00Z,97,24,24,0,144,3,0,none,,4,good
SITE-HQ-04,Bangkok HQ — Floor 4,2026-05-14T19:00:00Z,91,20,20,0,120,1,0,none,,4,good
SITE-WH-01,Warehouse — Lat Krabang,2026-05-14T19:00:00Z,93,8,8,0,49,3,0,none,,2,good
SITE-WH-02,Warehouse — Bang Na,2026-05-14T19:00:00Z,85,8,8,0,49,3,0,none,,2,good
SITE-BR-01,Branch — Sukhumvit,2026-05-14T20:00:00Z,88,16,16,0,98,1,0,none,,3,good
SITE-BR-02,Branch — Silom,2026-05-14T20:00:00Z,86,16,16,0,97,2,0,none,,3,good
SITE-BR-03,Branch — Chatuchak,2026-05-14T20:00:00Z,95,12,12,0,74,1,0,none,,3,good
